season_id,title,play_count,danmaku_count,coins,favorites,score,total_count,week,newest_ep_index,is_finish,area,arealimit,pub_time,season_status,copyright,tags,actor
1660,夏目友人帐,15065381,601672,31552,1321432,9.6,13,0,13,2,日本,0,2008-07-07 00:00:00,2,bilibili,日常 治愈 奇幻 催泪 神魔,神谷浩史 井上和彦 小林沙苗 堀江一真 大浦冬华、石田彰 伊藤容次 泽城美雪 木村良平
2093,热带雨林的爆笑生活 FINAL,222299,8721,347,10627,,14,0,14,2,日本,0,2003-12-21 00:00:00,2,bilibili,搞笑,茂呂田かおる 渡辺菜生子 松冈由 前田木实 保志总一朗
3072,晨曦公主,9417855,211126,4060,141969,9.6,24,0,24,2,日本,0,2014-10-07 00:00:00,2,bilibili,少女 奇幻,斎藤千和 前野智昭 小林裕介 森田成一 冈本信彦 诹访部顺一 下野紘 皆川纯子
1519,血型君2,6507448,99448,877,94830,,12,3,12,2,日本,0,2015-01-07 00:00:00,2,cooperate,泡面,福山润 中村悠一 石田彰 柿原彻也 悠木碧 堀江由衣 小林优 中原麻衣 鸣海杏子
1805,太空堡垒 第一季,142139,3625,80,7665,,36,1,36,2,美国,0,1985-03-04 00:00:00,2,bilibili,科幻,
2675,东之伊甸Ⅰ-The King of Eden,265235,7003,273,12100,,2,0,2,2,日本,0,2009-11-28 00:00:00,2,bilibili,治愈 奇幻 智斗,早見沙織 木村良平 川原元幸 江口拓也
1603,灼眼的夏娜III -Final-,2641533,239971,7560,208528,9.0,24,5,24,2,日本,0,2011-10-07 00:00:00,2,bilibili,热血 奇幻 战斗 轻改 神魔,釘宮理恵 日野聡 江原正士 伊藤静 野島裕史 三宅健太 能登麻美子 生天目仁美 茅野愛衣
1806,太空堡垒 第二季,43920,261,9,1633,,24,1,24,2,美国,0,1985-03-04 00:00:00,2,bilibili,科幻,
1957,灌篮少年,268101,4766,112,10555,,26,1,26,2,日本,0,2003-04-07 00:00:00,2,ugc,热血 运动 励志,喜安浩平 松风雅也 武内健 铃木达央 小西克幸 近藤隆
2488,街头霸王 OVA,105245,1663,37,2185,,2,2,2,2,日本,0,1995-04-11 00:00:00,2,ugc,热血,
1609,灼眼的夏娜 剧场版,403611,9412,706,118874,,1,0,1,2,日本,0,2007-04-21 00:00:00,2,bilibili,热血 奇幻 校园 战斗 轻改,日野聡 釘宮理恵 マリアンヌ 吉田一美 岩田光央 浅野真澄 野島裕史
2554,哆啦A梦 大雄与铁人兵团,196557,5532,213,6065,,1,0,1,2,日本,0,1986-03-15 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
1598,来自新世界,3108871,190898,7974,355989,9.6,25,6,25,2,日本,0,2012-09-28 00:00:00,2,bilibili,致郁 奇幻 科幻,遠藤綾、種田梨沙 東條加那子、梶裕貴 村瀬歩、藤堂真衣 花澤香菜 高城元気、工藤晴香
1491,纯洁的玛利亚,5296901,141759,3457,81301,8.9,12,1,12,2,日本,0,2015-01-11 00:00:00,2,bilibili,少女 奇幻 历史,金元寿子 日笠阳子 小松未可子 花泽香菜 小野贤章 井上喜久子 能登麻美子 加隈亚衣 一城みゆ希
290,记录的地平线 第二季,17398677,316715,21048,212064,9.4,25,6,25,2,日本,0,2014-10-04 00:00:00,2,bilibili,奇幻 装逼 智斗 伪娘,寺岛拓笃 前野智昭 加藤英美里 中田让治 山下大辉 田村奈央 松井恵理子 柿原徹也 藤井雪代 原由实 高垣彩阳 瑟拉..
164,罗德岛战记 享用罗德岛战记,290501,1277,65,5383,,13,1,13,2,日本,0,2014-04-06 00:00:00,2,ugc,奇幻 时泪,草尾毅 冬馬由美
1663,夏目友人帐 肆,7396264,440439,17054,529617,9.5,13,0,13,2,日本,0,2012-01-02 00:00:00,2,bilibili,日常 治愈 奇幻 催泪 神魔,神谷浩史 井上和彦 小林沙苗 泽城美雪 木村良平 伊藤容次 佐藤利奈 堀江一真 石田彰 诹访部顺一
1662,夏目友人帐 参,7575071,477556,23017,518136,9.5,13,0,13,2,日本,0,2011-07-04 00:00:00,2,bilibili,日常 治愈 奇幻 催泪 神魔,神谷浩史 井上和彦 小林沙苗 泽城美雪 木村良平 伊藤容次 佐藤利奈 堀江一真 石田彰 诹访部顺一
2323,爱天使传说,162787,6046,88,13576,,51,3,51,2,日本,0,1995-04-05 00:00:00,2,ugc,少女 热血 奇幻,氷上恭子 ゆかな うえだゆうじ 松本美和 今井由香 三木眞一郎 鈴鹿千春
1605,灼眼的夏娜S,583466,33724,1361,101105,,4,5,4,2,日本,0,2009-10-23 00:00:00,2,bilibili,热血 奇幻 校园 战斗 轻改,釘宮理恵 日野聡 岩田光央 伊藤静 渡辺明乃 生天目仁美 川澄綾子 桜井智
1568,攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,1646859,18774,1410,65875,,10,0,10,2,日本,0,2015-04-05 00:00:00,2,bilibili,热血 科幻 智斗,坂本真绫 塾一久 松田健一郎 新垣樽助 咲野俊介、檀臣幸 中国卓郎 上田耀司 中井和哉 泽城美雪
1711,HappinessCharge光之美少女！,1063055,56114,825,9703,,49,1,49,2,日本,0,2014-02-03 00:00:00,2,ugc,热血 奇幻 萌系 魔法,
1595,搞笑漫画日和3,994182,11897,862,58877,,12,2,12,2,日本,0,2008-03-17 00:00:00,2,bilibili,泡面 搞笑,前田剛 内藤玲 前田剛 名塚佳織 前田剛 佐藤なる美 矢部雅史 内藤玲
2094,天使的尾巴,103154,4642,99,13761,,13,5,13,2,日本,0,2001-10-04 00:00:00,2,ugc,后宫 日常,平野綾 菅沼久义 冰上恭子 野上由加奈 川澄绫子 田中理恵
2555,哆啦A梦 大雄与龙骑士,137481,5245,176,6304,,1,0,1,2,日本,0,1987-03-14 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
1539,我的青春恋爱物语果然有问题。,11657619,625659,35081,1145964,9.6,13,4,13,2,日本,0,2013-04-04 00:00:00,2,bilibili,日常 校园 智斗 恋爱 轻改 伪娘,江口拓也 早见沙织 东山奈央 小松未可子 桧山修之 悠木碧 柚木凉香 中原麻衣 近藤隆 三浦优..
2092,热带雨林的爆笑生活 DELUXE,313982,10392,522,11862,,12,0,12,2,日本,0,2002-08-25 00:00:00,2,bilibili,搞笑,茂呂田かおる 渡辺菜生子 松冈由 前田木实 保志总一朗
2499,斗将戴莫斯 剧场版,23029,607,13,377,,1,0,1,2,日本,0,1978-04-02 00:00:00,2,ugc,热血 科幻,
1511,铳皇无尽的法夫纳,7046134,267636,4112,343528,6.8,12,4,12,2,日本,0,2015-01-08 00:00:00,2,bilibili,后宫 奇幻,松冈祯丞 日高里菜 沼仓爱美 金元寿子 德井青空 花泽香菜 内村史子 佐仓绫..
2565,哆啦A梦 大雄的南海大冒险,230340,7528,265,7254,,1,0,1,2,日本,0,1998-03-07 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
1527,ISUCA,2849597,109477,827,129454,5.7,10,5,10,2,日本,0,2015-01-23 00:00:00,2,bilibili,热血 奇幻 校园 战斗,木户衣吹 河本启佑 M·A·O 佐土原香织 藏合纱惠子 小日向茜 幸田梦波 布里德卡特·塞拉·惠美 藤村步
1596,搞笑漫画日和＋,1092379,9291,810,75927,9.5,12,1,12,2,日本,0,2010-01-04 00:00:00,2,bilibili,泡面 搞笑,前田剛 内藤玲 前田剛 名塚佳織 前田剛 佐藤なる美 三瓶由布子
2566,哆啦A梦 大雄的太阳王传说,235808,7562,281,6654,,1,0,1,2,日本,0,2000-03-11 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
2569,幸腹涂鸦,2952189,98851,1606,107875,9.1,12,4,12,2,日本,0,2015-01-08 00:00:00,2,bilibili,日常 治愈 萌系 美食,小松未可子 佐藤利奈 大亀あすか 小林ゆう 野中藍 松来未祐 渡辺明乃 広橋涼 井口裕香
2955,拽妹黛薇儿 第三季,187325,8569,305,7880,,13,-1,13,2,美国,0,1999-02-17 00:00:00,2,ugc,,
2568,哆啦A梦 大雄的猫狗时空传,275303,8760,492,7145,,1,0,1,2,日本,0,2004-03-06 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
1593,搞笑漫画日和,3009465,26417,2396,218609,9.3,12,1,12,2,日本,0,2005-02-07 00:00:00,2,bilibili,泡面 搞笑,前田剛 内藤玲 前田剛 竹本英史 前田剛 佐藤なる美 うえだゆうじ
1726,我的战斗,450233,7049,105,2595,,51,3,51,2,日本,0,2014-04-07 00:00:00,2,ugc,热血,村中知
1624,黑子的篮球,7784352,615506,9372,500753,8.7,25,0,25,2,日本,0,2012-04-07 00:00:00,2,bilibili,热血 运动 声控 社团 漫改 励志,小野賢章 小野友樹 斎藤千和 細谷佳正 江口拓也 井上剛 野島裕史 保志総一朗 木村良平
1512,路人女主的养成方法,45223986,1290590,71844,1510078,9.1,13,5,12,2,日本,0,2015-01-08 00:00:00,2,bilibili,后宫 恋爱 轻改,大地葉、松岡禎丞 大西沙織 茅野愛衣 安野希世乃 矢作紗友里 赤﨑千夏 柿原徹也 中原麻衣
1607,灼眼的夏娜 OVA 恋爱与温泉的校外学习！,366099,21523,553,97045,,1,0,1,2,日本,0,2006-12-08 00:00:00,2,bilibili,日常 热血 奇幻 校园 轻改,釘宮理恵 日野聡 川澄綾子 野島健児 近藤孝行 小林由美子
1520,美男高校地球防卫部LOVE！,3248664,358117,1802,103930,8.7,12,2,12,2,日本,0,2015-01-06 00:00:00,2,bilibili,奇幻 搞笑 校园 战斗,山本和臣 梅原裕一郎 西山宏太朗 白井悠介 增田俊树 神谷浩史 麦人 福山润 寺岛拓笃 安元洋贵 箱..
1731,VIVIDRED OPERATION,63349,5373,315,31214,9.4,12,5,12,2,日本,0,2013-01-10 00:00:01,2,dujia,百合 热血 科幻,佐倉綾音 村川梨衣 大坪由佳 内田彩 内田真礼 大亀あすか てらそままさき 山崎はるか 土井美加
2310,街头霸王 剧场版,62462,1759,54,1902,,1,2,3,2,日本,0,1995-04-11 00:00:00,2,ugc,热血,
2557,哆啦A梦 大雄与日本诞生,209361,8427,331,8393,,1,0,1,2,日本,0,1989-03-11 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
1732,幻想嘉年华,6320533,283863,16448,403115,9.6,12,0,12,2,日本,0,2011-08-14 00:00:00,2,ugc,泡面 日常 奇幻,野島健児 柚木涼香 杉山紀彰 川澄綾子 佐久間紅美 ひと美 高野直子 松来未祐 植田佳奈 ..
328,绿林女儿罗妮娅,962655,34977,688,14224,,26,6,26,2,日本,0,2014-10-11 00:00:00,2,bilibili,日常 治愈 奇幻,白石晴香 宇山玲加 关贵昭 野泽由香里 佐佐木梅治 赤星升一郎 西凛太朗 小川刚生 杉村宪司 岛田岳洋 手..
1730,团地友夫,311125,23959,908,1805,,79,0,70,2,日本,0,2013-04-07 00:00:00,2,ugc,日常,
1492,夜之小双侠,796827,46159,419,9902,,12,1,12,2,日本,0,2015-01-11 00:00:00,2,cooperate,科幻,喜多村英梨 平田広明 三宅健太 たかはし智秋 伊藤静 吉野裕行 伊藤静 ホリ
1030,棒球大联盟 第四季,123835,4785,96,2534,,26,0,26,2,日本,0,2008-01-06 00:00:00,2,ugc,运动 时泪,
1588,罪恶王冠,19699745,1260911,56942,1411141,8.1,22,5,22,2,日本,0,2011-10-13 00:00:00,2,bilibili,热血 奇幻 战斗 原创,津田美波、梶裕貴 渡辺明乃、中村悠一 茅野愛衣 茅野愛衣 内山昂輝 嶋村侑 花澤香菜
2142,袖珍女仆小梅,123993,4250,125,15809,,11,3,11,2,日本,0,2000-07-26 00:00:00,2,ugc,后宫 少女 日常 科幻,山口隆行 山本麻里安 高桥美佳子 钉宫理恵
2174,南方公园 第三季,1030945,20357,691,75281,,17,0,17,2,美国,0,1999-04-07 00:00:00,2,ugc,日常 搞笑 猎奇,
1661,续 夏目友人帐,8725014,596864,17753,557385,9.5,13,0,13,2,日本,0,2009-01-05 00:00:00,2,bilibili,日常 治愈 奇幻 催泪 神魔,神谷浩史 井上和彦 小林沙苗 伊藤美纪 堀江一真 石田彰 加藤奈奈绘、伊藤容次 佐藤利奈
1602,灼眼的夏娜II -Second-,2616734,322337,6851,204057,8.5,24,4,24,2,日本,0,2007-10-04 00:00:00,2,bilibili,热血 奇幻 校园 战斗 轻改 神魔,日野聡 釘宮理恵 乃村健次 間宮康弘 諏訪部順一 升望 松原大典 皆川純子 清川元夢
2552,哆啦A梦 大雄的海底鬼岩城,253381,7636,301,8606,,1,0,1,2,日本,0,1983-03-12 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
1699,四月是你的谎言,52226153,2571470,111859,1736908,9.6,22,4,22,2,日本,0,2014-10-09 00:00:00,2,bilibili,少女 音乐 催泪,花江夏樹 種田梨沙 佐倉綾音 逢坂良太 能登麻美子 梶裕貴 早見沙織 茅野愛衣 園崎未恵
2684,偶像大师,1093751,130996,3025,91151,9.6,26,0,25,2,日本,0,2011-07-07 00:00:00,2,bilibili,音乐 校园 催泪 偶像,赤羽根健治 長谷川明子 中村繪里子 今井麻美 仁後真耶子 浅倉杏美 平田宏美 釘宮理恵 たかはし智秋
3048,CROSSANGE 天使与龙的轮舞,12635999,264493,5357,188917,8.7,25,0,25,2,日本,0,2014-10-04 00:00:00,2,bilibili,百合 奇幻 战斗 机战 原创,水树奈奈 喜多村英梨 田村由香里 桑岛法子 石原夏织 小清水亚美 小仓唯 上坂薰 宫野真守 堀江由衣 本田贵..
2665,飞跃巅峰2!,164851,6272,402,13130,9.6,6,0,6,2,日本,0,2004-11-26 00:00:00,2,ugc,热血 科幻 机战,坂本真綾 福井裕佳梨 陶山章央 伊藤静 佐々木望 小林ゆう 本名陽子..
1509,偶像大师 灰姑娘女孩,4193344,153788,5403,186819,9.4,13,0,13,2,日本,0,2015-01-09 00:00:00,2,bilibili,音乐 偶像,大桥彩香 福原绫香 原纱友里 黑泽知叶 上坂堇 大空直美 内田真礼 山本希望 青木琉璃子 新田美波..
2549,哆啦A梦 大雄的恐龙,247741,5940,255,9953,,1,0,1,2,日本,0,1980-03-15 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
2563,哆啦A梦 大雄的创世日记,205371,6812,304,7150,,1,0,1,2,日本,0,1995-03-04 00:00:00,2,bilibili,少儿 奇幻 科幻 萌系,大山羡代 小原乃梨子 立壁和也 肝付兼太 野村道子
2194,恐怖宠物店,741632,30364,1301,102474,9.7,4,1,4,2,日本,0,1999-03-01 00:00:00,2,ugc,致郁 奇幻,関俊彦 小野坂昌也 渡部猛 山田美穂
297,银仙,20486425,2500337,10534,497963,9.4,12,1,12,2,日本,0,2014-10-05 00:00:00,2,ugc,少女 日常 治愈 搞笑 萌系,广桥凉 小野大辅 樱井孝宏、斋藤千和 中田让治 由加奈 金元寿子 山本和臣 田村由加莉
110,犬神同学和猫山同学,1931438,22744,1981,64252,9.4,13,4,13,2,日本,0,2014-04-10 00:00:00,2,ugc,泡面 百合 日常 治愈,上坂すみれ 東山奈央 大坪由佳 堀野紗也加 藤本葵 長弘翔子 山崎エリイ 原田ひとみ
1651,网球优等生,723064,34388,679,9182,,25,1,25,2,日本,0,2014-04-06 00:00:00,2,bilibili,运动,村田太志 寿美菜子 浪川大輔 寺島拓篤 下野紘 優希知冴 楠大典 鳥海浩輔 瀬戸麻沙美
2437,银河漂流VIFAM,17348,91,7,1238,,47,5,47,2,日本,0,1983-10-21 00:00:00,2,ugc,热血 科幻,南波克弘 菊池英博
2455,再见了宇宙战舰大和号 爱的战士们,31877,0,6,5181,,1,6,1,2,日本,0,1978-08-05 00:00:00,2,ugc,热血 科幻 时泪,麻上洋子 富山敬 納谷悟朗 仲村秀生 永井一郎 青野武 緒方賢一 永井一郎 平井道子
25,STRANGE+ 第二季,1370665,11243,601,28418,,12,4,12,2,日本,0,2014-07-03 00:00:00,2,ugc,泡面 日常 搞笑 猎奇 伪娘,置鮎龍太郎 雪野五月 福山潤 関智一 森川智之 ゆかな
1586,Fate/stay night [Unlimited Blade Works] 第一季,78641928,2534238,125982,1965018,9.0,13,6,12,2,日本,0,2014-10-04 00:00:00,2,dujia,热血 奇幻,杉山纪彰 植田佳奈 下屋则子 中田让治 关智一 门胁舞以 川澄绫子 诹访部顺一 Lancer..
143,魔法科高校的劣等生,58581816,1578794,45816,1100354,6.9,26,0,26,2,日本,0,2014-04-05 00:00:00,2,ugc,日常 校园 装逼 战斗 声控 轻改,中村悠一 早见沙织 内山夕实 佐藤聪美 寺岛拓笃 雨宫天 田丸笃志 巽悠衣子 井上麻里奈
2325,魔法骑士,251597,12434,457,30110,,49,1,49,2,日本,0,1994-10-17 00:00:00,2,bilibili,少女 奇幻 魔法,笠原弘子 吉田小南美 椎名へきる 佐々木望 緒方恵美 山崎たくみ 篠原恵美 天野由梨 永島由子
289,记录的地平线,5586845,225038,7870,401466,9.4,25,6,25,2,日本,0,2013-10-05 00:00:00,2,bilibili,奇幻 装逼 智斗 伪娘,寺岛拓笃 前野智昭 加藤英美里 日野聪 中村悠一 樱井孝宏 中田让治 田村奈央 山下大辉
2953,拽妹黛薇儿 第一季,499040,13457,623,49211,,13,-1,13,2,美国,0,1997-03-01 00:00:00,2,ugc,,
2340,勇者传说,53187,1205,17,2249,,46,0,46,2,日本,0,1992-02-09 00:00:00,2,ugc,热血,
800,圣斗士星矢 THE LOST CANVAS 冥王神话,769509,32380,1161,70680,9.5,26,3,26,2,日本,0,2009-06-24 00:00:00,2,bilibili,热血 奇幻 战斗 声控,柿原彻也 下野纮 平野绫 水树奈奈 三木真一郎 三宅健太 神谷浩史 石田彰 杉田智和 関俊彦 堀内贤雄 阿部敦..
2954,拽妹黛薇儿 第二季,240968,10678,369,11436,,13,-1,13,2,美国,0,1998-02-16 00:00:00,2,ugc,,
2193,南方公园 第十八季,4940845,0,4818,65617,9.8,10,0,10,2,美国,0,2014-09-24 00:00:00,2,ugc,日常 搞笑 猎奇,Trey Parker Matt Stone Trey Parker Kenny McCormic..
334,RWBY 第二季,8981096,246750,15902,205624,9.7,12,4,12,2,美国,0,2014-07-24 00:00:00,2,ugc,奇幻 战斗,Barbara Dunkelman Arryn Zech Kara Eberle Lindsay Jones..
317,TRINITY SEVEN 七人魔法使,24072612,420492,13219,741333,8.1,12,2,12,2,日本,0,2014-10-07 00:00:00,2,cooperate,后宫 奇幻 装逼 魔法,松冈祯丞 原由实 诹访彩花 内田彩 佐仓绫音 日笠阳子 柚木凉香 村川梨衣 东山奈央 塞丽娜·沙尔..
1723,变形金刚 领袖之证 美版第一季,1222483,108100,798,18281,,52,0,52,2,美国,0,2012-04-08 00:00:00,2,ugc,热血 科幻,
323,大图书馆的牧羊人,4732409,238630,2806,191052,8.6,12,3,12,2,日本,0,2014-10-08 00:00:00,2,ugc,后宫 日常,间岛淳司 米泽圆 齐藤佑圭 山本希望 仙台惠理 种崎敦美 森久保祥太郎 中岛沙树 佐藤利奈 柏木..
2253,南海奇皇,49613,784,26,5338,,48,1,48,2,日本,0,1998-04-06 00:00:00,2,ugc,热血 搞笑 科幻,宫村优子 住友优子 仙台エリ 宫田幸季 大冢明夫 绪方惠美 森川智之
1725,变形金刚 领袖之证 日版,67475,2335,11,2334,,52,0,52,2,美国,0,2012-04-08 00:00:00,2,ugc,热血 科幻,
708,爱杀宝贝 中文版,306269,4403,127,19685,,13,0,13,2,日本,0,2012-01-05 00:00:00,2,ugc,日常 搞笑 萌系,田村睦心 釘宮理恵 高部爱 赤﨑千夏 旁白
282,电器街的漫画店,8517175,293898,8628,210701,9.0,12,5,12,2,日本,0,2014-10-02 00:00:00,2,dujia,日常 治愈 搞笑 萌系 职场,逢坂良太 津田美波 富田貴洋 竹達彩奈 相沢舞 松岡禎丞 高森奈津美 小林优 佐藤聡美
92,每度！浦安铁筋家族,6137843,31537,8039,24425,,24,1,24,2,日本,0,2014-07-06 00:00:00,2,dujia,泡面 日常 搞笑 猎奇,三森铃子 一条和矢 东条加那子 橘田泉
2176,南方公园 第五季,1155727,42310,1313,32168,,14,0,14,2,美国,0,2001-06-20 00:00:00,2,ugc,日常 搞笑 猎奇,Trey Parker Matt Stone Trey Parker Kenny McCormic..
1869,混沌武士,1639519,84189,4609,139578,9.7,26,3,26,2,日本,0,2004-05-19 00:00:00,2,ugc,历史,佐藤銀平 中井和哉 川澄綾子 日高のり子 三木眞一郎
2175,南方公园 第四季,1097767,37573,1292,31358,,17,0,17,2,美国,0,2000-04-05 00:00:00,2,ugc,日常 搞笑 猎奇,
2330,热血最强哥修罗,28949,547,14,1448,,50,4,51,2,日本,0,1993-03-03 00:00:00,2,ugc,热血,石野竜三 西村知道 菅原正志 佐藤正治 梁田清之
321,世嘉硬件女孩,1166248,28547,1156,17961,,13,3,13,2,日本,0,2014-10-08 00:00:00,2,bilibili,泡面 搞笑 萌系,井上麻里奈 野田麻美 鹿野优以 金鱼和嘉菜 山冈百合 三上枝织 大..
2177,南方公园 第六季,1005022,36119,1306,26935,,17,0,17,2,美国,0,2002-03-06 00:00:00,2,ugc,日常 搞笑 猎奇,
9,幕末Rock,549030,46393,156,30561,,12,4,12,2,日本,0,2014-07-02 00:00:00,2,bilibili,搞笑 音乐 偶像 游戏改,谷山紀章 鈴木達央 森久保祥太郎 小野賢章 森川智之
2301,勇者指令,96341,1419,28,7355,,48,0,48,2,日本,0,1996-02-03 00:00:00,2,ugc,热血,远近孝一 子安武人 山野井仁 结城比吕 私市淳 江川央生 山口胜平
301,临时女友,1966946,49506,1182,191162,9.2,12,1,12,2,日本,0,2014-10-12 00:00:00,2,bilibili,日常 校园 声控,佐藤聪美 佐藤利奈 名冢佳织 丹下樱 原田瞳 户松遥 石原夏织 井上喜久子 悠木碧 时谷小琉..
1750,马达加斯加的企鹅 第二季,495830,11066,296,15435,,43,1,43,2,日本,0,2010-04-05 00:00:00,2,ugc,萌系,
1665,BLACK★ROCK SHOOTER,2472329,136478,5514,449165,9.1,8,4,8,2,日本,0,2012-02-02 00:00:00,2,cooperate,百合 热血 科幻 战斗,花澤香菜 沢城みゆき 能登麻美子 喜多村英梨 阿澄佳奈 花澤香菜 沢城みゆき
1099,毒蛇信条,77442,2029,37,10418,,12,2,12,2,日本,0,2009-01-06 00:00:00,2,ugc,热血 科幻,黒田崇矢 豊口めぐみ[丰口惠美] 川田绅司 皆川纯子 福山润 樱井孝宏 甲斐田ゆき 家中宏 小岛幸子 大木民夫
3071,Love Live! School Idol Project（第二季）,15074301,904509,43489,406553,9.5,13,0,13,2,日本,0,2014-04-06 00:00:00,2,bilibili,音乐 校园 偶像 社团,新田惠海 内田彩 三森铃子 南条爱乃 楠田亚衣奈 Pile 饭田里穗 久保由利香 徳井青空
470,魔笛MAGI,2608191,180701,2563,207719,9.3,25,1,25,2,日本,0,2012-10-07 00:00:00,2,cooperate,奇幻 战斗 漫改,石原夏織 梶裕貴 戸松遥 森川智之 小野大輔 花澤香菜 小野賢章 木村良平 福山潤
1097,空罐少女,598162,28941,673,81686,,12,0,12,2,日本,0,2009-01-03 00:00:00,2,ugc,后宫 日常,福山潤 成田紗矢香 豊崎愛生 能登麻美子 悠木碧 大久保藍子 岡本信彦 置鮎龍太郎 豊口めぐみ
1131,豹头王传说,83647,5503,109,12076,,26,1,26,2,日本,0,2009-04-05 00:00:00,2,ugc,热血 奇幻,浅沼晋太郎 代永翼 中原麻衣 堀内賢雄 御園行洋 利根健太朗 橋詰知久 タンゲリヌス
2090,战斗陀螺 剧场版,29113,338,8,1327,,1,2,未开播,2,日本,0,2001-01-09 00:00:00,2,ugc,热血,
2476,钢铁杰克 剧场版,9055,41,7,259,,1,1,1,2,日本,0,1975-10-05 00:00:00,2,ugc,热血 科幻,古谷 吉田理保子
1722,BUDDY COMPLEX,1001032,68311,1051,72252,9.2,13,1,15,2,日本,0,2014-01-05 00:00:00,2,bilibili,热血 科幻 战斗 机战,松岡禎丞 早見沙織 内山昂輝 櫻井孝宏 速水奨 杉田智和 藤村歩 井上麻里奈
55,DRAMAtical Murder,4175024,642089,2400,173702,9.4,12,1,12,2,日本,0,2014-07-06 00:00:00,2,cooperate,奇幻 基腐,私市淳 宮下栄治、高橋広樹 竹内良太 日野聡 松田健一郎 中澤まさとも 間島淳司 樋口智透
2033,越狱兔 第1季,984765,27433,1479,49891,,29,0,1,2,日本,0,2006-06-28 00:00:00,2,ugc,泡面 搞笑 萌系,
291,魔弹之王与战姬,14752295,333853,10747,342032,8.7,13,6,13,2,日本,0,2014-10-04 00:00:00,2,bilibili,后宫 热血 奇幻 战斗,石川界人 户松遥 伊濑茉莉也 茅野爱衣 小松未可子 小林优 凡伦蒂娜·葛..
324,我，要成为双马尾。,16131356,833795,14660,423575,8.5,12,4,12,2,日本,0,2014-10-09 00:00:00,2,bilibili,热血 奇幻 搞笑 战斗 伪娘,岛崎信长 上坂菫 相坂优歌 赤崎千夏 内田真礼 五十岚裕美 M·A·O 日笠阳子
419,斩服少女,17533014,509605,13799,383381,9.7,25,4,25,2,日本,0,2013-10-03 00:00:00,2,cooperate,热血 奇幻 猎奇 原创,小清水亜美 柚木涼香 関俊彦 洲崎綾 三木眞一郎 檜山修之 吉野裕行 稲田徹 朴璐美
2478,宇宙骑士铁甲人,93305,357,19,4665,,26,4,24-26,2,日本,0,1975-07-03 00:00:00,2,ugc,热血 科幻,
1102,黑神,298875,10784,269,47627,,25,4,24,2,日本,0,2009-01-08 00:00:00,2,ugc,热血 奇幻,浪川大輔 下屋則子 冬馬由美 宮下栄治 西村知道 喜多村英梨 伊藤静 平松広和 雪野五月
1346,暗夜魔法使,270288,6103,134,32023,,13,2,13,2,日本,0,2007-10-02 00:00:00,2,ugc,热血 奇幻,矢薙直樹 小暮英麻 柚木涼香 小暮英麻 佐藤利奈
84,荷包蛋的蛋黄什么时候戳破才好？,2919848,179465,1509,63698,9.1,4,2,4,2,日本,0,2014-08-05 00:00:00,2,ugc,日常 搞笑 猎奇 美食,福原耕平 白石涼子 松原大典 荒井聪太 长久友纪 kkryu
2660,我的妹妹不可能那么可爱 第一季,13460245,760106,33034,975101,9.0,16,0,15,2,日本,0,2010-10-03 00:00:00,2,bilibili,后宫 日常 萌系 校园 恋爱 轻改,竹達彩奈 中村悠一 花澤香菜 佐藤聡美 早見沙織 生天目仁美 田村由香里 間島淳司 立木文彦
53,月刊少女野崎君,27604453,2390148,16762,1095042,9.7,12,0,12,2,日本,0,2014-07-06 00:00:00,2,ugc,少女,小澤亜李 中村悠一 中原麻衣 小野友樹 木村良平 泽城美雪 岡本信彦 三宅健太 小野大輔
1081,猫愿三角恋,1084856,37264,1539,109290,9.3,12,4,12,2,日本,0,2009-10-01 00:00:00,2,ugc,后宫,井口裕香 白石涼子 浅沼晋太郎 小林ゆう 小杉十郎太 佐藤利奈 福山潤 浅沼晋太郎 戸松遥
1873,库拉乌幻之记忆,110112,5487,204,16834,,24,4,24,2,日本,0,2004-06-24 00:00:00,2,ugc,百合 治愈 科幻,川澄绫子 小林美佐 小林満 志村知幸 甲斐田裕子
8,漫研部~妄想突变~,408873,3080,153,15956,,12,2,12,2,日本,0,2014-07-08 00:00:00,2,ugc,泡面 日常 搞笑 校园,大坪由佳 内田真礼 内田彩 茅野愛衣 佐々木未来 向清太朗
1868,微笑的闪士,184690,6277,144,11780,,12,4,12,2,日本,0,2004-10-14 00:00:00,2,ugc,历史,高橋美佳子
